,rank,prev,standing,bib,rider,age,team,uci,point,time,stage,year
52,52,43,+14:33,0,SARMIENTO Cayetano José,24,Acqua & Sapone,,,4:15:13,tour-of-the-alps/2011/stage-4,2011
53,53,68,+26:39,0,SANO Junya,29,D'Angelo Antenucci-Nippo Corporation,,,4:15:44,tour-of-the-alps/2011/stage-4,2011
54,54,60,+23:45,0,MEIER Christian,26,UnitedHealthcare Presented by Maxxis,,,4:16:49,tour-of-the-alps/2011/stage-4,2011
55,55,81,+33:18,0,KING Ben,22,RadioShack,,,4:16:49,tour-of-the-alps/2011/stage-4,2011
56,56,66,+26:12,0,MORAJKO Jacek,29,CCC - Polsat - Polkowice,,,4:16:49,tour-of-the-alps/2011/stage-4,2011
57,57,75,+30:44,0,WITECKI Mariusz,29,CCC - Polsat - Polkowice,,,4:16:49,tour-of-the-alps/2011/stage-4,2011
58,58,73,+29:39,0,MCCARTNEY Jason,37,RadioShack,,,4:16:49,tour-of-the-alps/2011/stage-4,2011
59,59,70,+28:08,0,ROVNY Ivan,23,RadioShack,,,4:16:49,tour-of-the-alps/2011/stage-4,2011
60,60,64,+25:34,0,GIRARDI Edoardo,25,De Rosa - Ceramica Flaminia,,,4:16:49,tour-of-the-alps/2011/stage-4,2011
61,61,47,+17:59,0,BRUTT Pavel,29,Team Katusha ,,,4:16:49,tour-of-the-alps/2011/stage-4,2011
62,62,44,+15:32,0,MARCZYŃSKI Tomasz,27,CCC - Polsat - Polkowice,,,4:16:49,tour-of-the-alps/2011/stage-4,2011
63,63,58,+22:49,0,HONKISZ Adrian,23,CCC - Polsat - Polkowice,,,4:16:49,tour-of-the-alps/2011/stage-4,2011
64,64,82,+33:23,0,ŠTANGELJ Gorazd,38,Pro Team Astana,,,4:16:49,tour-of-the-alps/2011/stage-4,2011
65,65,90,+39:21,0,ARGUELYES Arkimedes,22,Team Katusha ,,,4:16:49,tour-of-the-alps/2011/stage-4,2011
66,66,85,+34:45,0,KRIVTSOV Yuriy,32,AG2R La Mondiale,,,4:17:20,tour-of-the-alps/2011/stage-4,2011
67,67,65,+25:49,0,GASTAUER Ben,23,AG2R La Mondiale,,,4:17:20,tour-of-the-alps/2011/stage-4,2011
68,68,54,+20:08,0,MONTAGUTI Matteo,27,AG2R La Mondiale,,,4:17:20,tour-of-the-alps/2011/stage-4,2011
69,69,84,+34:30,0,HORRACH Joan,37,Team Katusha ,,,4:18:47,tour-of-the-alps/2011/stage-4,2011
70,70,63,+25:13,0,MURAGLIA Giuseppe,31,D'Angelo Antenucci-Nippo Corporation,,,4:18:47,tour-of-the-alps/2011/stage-4,2011
71,71,57,+22:41,0,SCHUMACHER Stefan,29,Miche-Guerciotti ,,,4:18:47,tour-of-the-alps/2011/stage-4,2011
72,72,50,+19:26,0,ROE Timothy,21,BMC Racing Team,,,4:18:47,tour-of-the-alps/2011/stage-4,2011
73,73,52,+19:46,0,AGNOLI Valerio,26,Liquigas - Cannondale,,,4:20:21,tour-of-the-alps/2011/stage-4,2011
74,74,69,+27:58,0,CAPECCHI Eros,24,Liquigas - Cannondale,,,4:20:21,tour-of-the-alps/2011/stage-4,2011
75,75,99,+42:42,0,CAMPAGNARO Simone,24,D'Angelo Antenucci-Nippo Corporation,,,4:20:21,tour-of-the-alps/2011/stage-4,2011
76,76,78,+32:12,0,GAIA Michele,25,Miche-Guerciotti ,,,4:20:21,tour-of-the-alps/2011/stage-4,2011
77,77,71,+28:43,0,BETANCUR Carlos,21,Acqua & Sapone,,,4:21:08,tour-of-the-alps/2011/stage-4,2011
78,78,62,+25:10,0,CHALAPUD Robinson,27,Cafe de Colombia - Colombia Es Pasion,,,4:21:08,tour-of-the-alps/2011/stage-4,2011
79,79,101,+43:18,0,CORTI Marco,25,Geox-TMC Transformers,,,4:21:08,tour-of-the-alps/2011/stage-4,2011
80,80,51,+19:45,0,LOUBET Julien,26,AG2R La Mondiale,,,4:21:08,tour-of-the-alps/2011/stage-4,2011
81,81,80,+32:56,0,SUTHERLAND Rory,29,UnitedHealthcare Presented by Maxxis,,,4:21:08,tour-of-the-alps/2011/stage-4,2011
82,82,74,+30:26,0,CANUTI Federico,25,Colnago - CSF Inox,,,4:22:11,tour-of-the-alps/2011/stage-4,2011
83,83,91,+39:50,0,CADDEO Manuele,25,Colnago - CSF Inox,,,4:22:11,tour-of-the-alps/2011/stage-4,2011
84,84,88,+38:16,0,VANOTTI Alessandro,30,Liquigas - Cannondale,,,4:23:38,tour-of-the-alps/2011/stage-4,2011
85,85,93,+40:01,0,BÉRARD Julien,23,AG2R La Mondiale,,,4:24:10,tour-of-the-alps/2011/stage-4,2011
86,86,115,+48:51,0,RIGHI Daniele,35,Lampre - ISD,,,4:26:16,tour-of-the-alps/2011/stage-4,2011
87,87,105,+46:20,0,BONO Matteo,27,Lampre - ISD,,,4:26:16,tour-of-the-alps/2011/stage-4,2011
88,88,97,+41:55,0,ARASHIRO Yukiya,26,Team Europcar,,,4:26:16,tour-of-the-alps/2011/stage-4,2011
89,89,110,+47:35,0,BERTOLINI Alessandro,39,Androni Giocattoli - Serramenti PVC Diquigiovanni,,,4:26:16,tour-of-the-alps/2011/stage-4,2011
90,90,104,+45:01,0,BERNAUDEAU Giovanni,27,Team Europcar,,,4:26:16,tour-of-the-alps/2011/stage-4,2011
91,91,95,+41:08,0,BALLAN Alessandro,31,BMC Racing Team,,,4:26:16,tour-of-the-alps/2011/stage-4,2011
92,92,117,+50:52,0,KVACHUK Oleksandr,27,Lampre - ISD,,,4:26:16,tour-of-the-alps/2011/stage-4,2011
93,93,67,+26:26,0,COBO Juan José,30,Geox-TMC Transformers,,,4:26:16,tour-of-the-alps/2011/stage-4,2011
94,94,76,+30:46,0,FELLINE Fabio,21,Geox-TMC Transformers,,,4:26:16,tour-of-the-alps/2011/stage-4,2011
95,95,79,+32:14,0,ROCCHETTI Federico,25,De Rosa - Ceramica Flaminia,,,4:26:16,tour-of-the-alps/2011/stage-4,2011
96,96,83,+34:27,0,DE MARCHI Alessandro,24,Androni Giocattoli - Serramenti PVC Diquigiovanni,,,4:26:16,tour-of-the-alps/2011/stage-4,2011
97,97,72,+29:17,0,VICIOSO Ángel,34,Androni Giocattoli - Serramenti PVC Diquigiovanni,,,4:26:16,tour-of-the-alps/2011/stage-4,2011
98,98,89,+38:17,0,JONES Chris,31,UnitedHealthcare Presented by Maxxis,,,4:26:16,tour-of-the-alps/2011/stage-4,2011
99,99,120,+52:53,0,KRISTOFF Alexander,23,BMC Racing Team,,,4:27:51,tour-of-the-alps/2011/stage-4,2011
100,100,108,+47:06,0,UCHIMA Kohei,22,D'Angelo Antenucci-Nippo Corporation,,,4:27:51,tour-of-the-alps/2011/stage-4,2011
101,101,92,+39:59,0,EIJSSEN Yannick,21,BMC Racing Team,,,4:27:51,tour-of-the-alps/2011/stage-4,2011
102,102,116,+50:29,0,HUNTER Robert,34,RadioShack,,,4:27:51,tour-of-the-alps/2011/stage-4,2011
103,103,123,+53:22,0,CORIONI Claudio,28,Acqua & Sapone,,,4:27:51,tour-of-the-alps/2011/stage-4,2011
104,104,118,+52:34,0,DA DALTO Mauro,30,Liquigas - Cannondale,,,4:27:51,tour-of-the-alps/2011/stage-4,2011
105,105,103,+44:43,0,IGNATIEV Mikhail,25,Team Katusha ,,,4:27:51,tour-of-the-alps/2011/stage-4,2011
106,106,112,+48:18,0,GOUROV Maxim,32,Pro Team Astana,,,4:27:51,tour-of-the-alps/2011/stage-4,2011
107,107,121,+52:53,0,DE MARIA Giuseppe,26,De Rosa - Ceramica Flaminia,,,4:27:51,tour-of-the-alps/2011/stage-4,2011
108,108,111,+47:46,0,SELANDER Bjorn,23,RadioShack,,,4:27:51,tour-of-the-alps/2011/stage-4,2011
109,109,94,+41:03,0,GUTIÉRREZ David,29,Geox-TMC Transformers,,,4:27:51,tour-of-the-alps/2011/stage-4,2011
110,110,100,+43:06,0,MERINO Pedro,23,Miche-Guerciotti ,,,4:27:51,tour-of-the-alps/2011/stage-4,2011
111,111,102,+44:04,0,SILIN Egor,22,Team Katusha ,,,4:27:51,tour-of-the-alps/2011/stage-4,2011
112,112,87,+37:31,0,BRAMBILLA Gianluca,23,Colnago - CSF Inox,,,4:27:51,tour-of-the-alps/2011/stage-4,2011
113,113,106,+46:31,0,JÉRÔME Vincent,26,Team Europcar,,,4:27:51,tour-of-the-alps/2011/stage-4,2011
114,114,107,+47:01,0,REZA Kévin,22,Team Europcar,,,4:27:51,tour-of-the-alps/2011/stage-4,2011
115,115,113,+48:20,0,FRATTINI Davide,32,UnitedHealthcare Presented by Maxxis,,,4:27:51,tour-of-the-alps/2011/stage-4,2011
116,116,86,+35:19,0,JENKINS Max,24,UnitedHealthcare Presented by Maxxis,,,4:27:51,tour-of-the-alps/2011/stage-4,2011
117,117,109,+47:26,0,ZWIZANSKI Scott,33,UnitedHealthcare Presented by Maxxis,,,4:27:51,tour-of-the-alps/2011/stage-4,2011
118,118,122,+53:18,0,CONTOLI Alberto,23,Colnago - CSF Inox,,,4:27:51,tour-of-the-alps/2011/stage-4,2011
119,119,96,+41:13,0,BODNAR Łukasz,28,CCC - Polsat - Polkowice,,,4:27:51,tour-of-the-alps/2011/stage-4,2011
120,120,127,+56:42,0,MAGGIORE Gianluca,26,De Rosa - Ceramica Flaminia,,,4:32:16,tour-of-the-alps/2011/stage-4,2011
121,121,124,+54:29,0,ZAGORODNII Vladimir,29,Miche-Guerciotti ,,,4:32:16,tour-of-the-alps/2011/stage-4,2011
122,122,98,+42:08,0,ŠPILAK Simon,24,Lampre - ISD,,,4:32:16,tour-of-the-alps/2011/stage-4,2011
123,123,126,+55:50,0,MALORI Adriano,23,Lampre - ISD,,,4:32:16,tour-of-the-alps/2011/stage-4,2011
124,124,119,+52:35,0,FEDI Matteo,22,De Rosa - Ceramica Flaminia,,,4:32:16,tour-of-the-alps/2011/stage-4,2011
125,125,114,+48:49,0,BORCHI Stefano,24,De Rosa - Ceramica Flaminia,,,4:32:16,tour-of-the-alps/2011/stage-4,2011
126,126,125,+55:44,0,BATEK Dariusz,24,CCC - Polsat - Polkowice,,,4:32:16,tour-of-the-alps/2011/stage-4,2011
127,127,77,+31:13,0,KERN Christophe,30,Team Europcar,,,4:32:16,tour-of-the-alps/2011/stage-4,2011
