,rank,prev,standing,bib,rider,age,team,uci,point,time,stage,year
73,73,66,+9:54,53,DOMBROWSKI Joe,25,Cannondale-Drapac Pro Cycling Team,,,3:20:50,tour-of-the-alps/2017/stage-2,2017
74,74,79,+13:07,93,PIRAZZI Stefano,30,Bardiani - CSF,,,3:21:23,tour-of-the-alps/2017/stage-2,2017
75,75,56,+4:50,33,SENNI Manuel,25,BMC Racing Team,,,3:21:43,tour-of-the-alps/2017/stage-2,2017
76,76,54,+4:38,112,FOLIFOROV Alexander,25,Gazprom-RusVelo,,,3:21:54,tour-of-the-alps/2017/stage-2,2017
77,77,78,+12:49,155,ORRICO Davide,27,Sangemini - MG.Kvis  ,,,3:22:48,tour-of-the-alps/2017/stage-2,2017
78,78,83,+15:16,143,KANGANGI Suleiman,28, Bike Aid,,,3:23:32,tour-of-the-alps/2017/stage-2,2017
79,79,81,+13:33,141,HOLLER Nikodemus,25, Bike Aid,,,3:23:32,tour-of-the-alps/2017/stage-2,2017
80,80,82,+13:43,78,BONUSI Raffaello,25,Androni - Sidermec - Bottecchia,,,3:24:39,tour-of-the-alps/2017/stage-2,2017
81,81,110,+24:43,95,WACKERMANN Luca,25,Bardiani - CSF,,,3:24:52,tour-of-the-alps/2017/stage-2,2017
82,82,109,+24:43,148,HABTOM Awet,19, Bike Aid,,,3:25:34,tour-of-the-alps/2017/stage-2,2017
83,83,90,+19:04,144,KIPKEMBOI Salim,18, Bike Aid,,,3:25:35,tour-of-the-alps/2017/stage-2,2017
84,84,84,+15:36,27,TIRALONGO Paolo,39,Astana Pro Team,,,3:25:35,tour-of-the-alps/2017/stage-2,2017
85,85,85,+15:36,28,ZEITS Andrey,30,Astana Pro Team,,,3:25:35,tour-of-the-alps/2017/stage-2,2017
86,86,86,+15:36,173,NATALI Matteo,22,Italy,,,3:25:35,tour-of-the-alps/2017/stage-2,2017
87,87,62,+8:19,23,CHERNETSKI Sergei,27,Astana Pro Team,,,3:25:35,tour-of-the-alps/2017/stage-2,2017
88,88,88,+17:32,63,LE BON Johan,26,FDJ,,,3:25:35,tour-of-the-alps/2017/stage-2,2017
89,89,111,+24:44,115,ARSLANOV Ildar,23,Gazprom-RusVelo,,,3:25:35,tour-of-the-alps/2017/stage-2,2017
90,90,76,+11:06,4,KENNAUGH Peter,27,Team Sky,,,3:25:42,tour-of-the-alps/2017/stage-2,2017
92,92,94,+22:24,133,POZZATO Filippo,35,Wilier Triestina - Selle Italia,,,3:32:23,tour-of-the-alps/2017/stage-2,2017
93,93,104,+24:07,134,ZHUPA Eugert,27,Wilier Triestina - Selle Italia,,,3:32:23,tour-of-the-alps/2017/stage-2,2017
94,94,118,+33:26,151,BERNARDINI Simone,25,Sangemini - MG.Kvis  ,,,3:32:23,tour-of-the-alps/2017/stage-2,2017
95,95,95,+22:24,153,GAFFURINI Nicola,27,Sangemini - MG.Kvis  ,,,3:32:23,tour-of-the-alps/2017/stage-2,2017
96,96,98,+22:24,96,TONELLI Alessandro,24,Bardiani - CSF,,,3:32:23,tour-of-the-alps/2017/stage-2,2017
97,97,89,+17:47,71,GAVAZZI Francesco,32,Androni - Sidermec - Bottecchia,,,3:32:23,tour-of-the-alps/2017/stage-2,2017
98,98,106,+24:11,161,SCHWARZ Lucas,24,Tirol Cycling Team,,,3:32:23,tour-of-the-alps/2017/stage-2,2017
99,99,99,+22:24,177,BASSO Leonardo,23,Italy,,,3:32:23,tour-of-the-alps/2017/stage-2,2017
100,100,119,+33:26,123,BERLATO Giacomo,25,Nippo - Vini Fantini ,,,3:32:23,tour-of-the-alps/2017/stage-2,2017
101,101,113,+26:59,164,SALVADOR Enrico,22,Tirol Cycling Team,,,3:32:23,tour-of-the-alps/2017/stage-2,2017
102,102,96,+22:24,94,VELASCO Simone,21,Bardiani - CSF,,,3:32:23,tour-of-the-alps/2017/stage-2,2017
103,103,91,+21:27,124,BISOLTI Alessandro,32,Nippo - Vini Fantini ,,,3:32:23,tour-of-the-alps/2017/stage-2,2017
104,104,97,+22:24,171,NOCENTINI Rinaldo,39,Italy,,,3:32:23,tour-of-the-alps/2017/stage-2,2017
105,105,100,+22:24,126,DE NEGRI Pier Paolo,30,Nippo - Vini Fantini ,,,3:32:23,tour-of-the-alps/2017/stage-2,2017
106,106,92,+21:27,174,GAROSIO Andrea,23,Italy,,,3:32:23,tour-of-the-alps/2017/stage-2,2017
107,107,87,+16:00,163,KRIZEK Matthias,28,Tirol Cycling Team,,,3:32:23,tour-of-the-alps/2017/stage-2,2017
108,108,101,+22:24,162,FORTIN Filippo,28,Tirol Cycling Team,,,3:32:23,tour-of-the-alps/2017/stage-2,2017
109,109,107,+24:14,105,SÁEZ Héctor,23,Caja Rural - Seguros RGA,,,3:32:23,tour-of-the-alps/2017/stage-2,2017
110,110,105,+24:07,62,BONNET William,34,FDJ,,,3:32:23,tour-of-the-alps/2017/stage-2,2017
111,111,108,+24:14,106,ARROYO David,37,Caja Rural - Seguros RGA,,,3:32:23,tour-of-the-alps/2017/stage-2,2017
112,112,121,+33:26,38,SCOTSON Miles,23,BMC Racing Team,,,3:32:23,tour-of-the-alps/2017/stage-2,2017
113,113,93,+21:27,108,ZABALA Josu,24,Caja Rural - Seguros RGA,,,3:32:23,tour-of-the-alps/2017/stage-2,2017
114,114,120,+33:26,147,VAN ENGELEN Adne,24, Bike Aid,,,3:32:23,tour-of-the-alps/2017/stage-2,2017
115,115,122,+33:26,85,KONING Peter,26,Aqua Blue Sport,,,3:32:23,tour-of-the-alps/2017/stage-2,2017
116,116,124,+33:26,166,NDAYISENGA Valens,23,Tirol Cycling Team,,,3:32:23,tour-of-the-alps/2017/stage-2,2017
117,117,126,+33:26,116,NIKOLAEV Sergey,29,Gazprom-RusVelo,,,3:32:23,tour-of-the-alps/2017/stage-2,2017
118,118,103,+22:24,127,ITO Masakazu,28,Nippo - Vini Fantini ,,,3:32:23,tour-of-the-alps/2017/stage-2,2017
119,119,123,+33:26,88,IRVINE Martyn,31,Aqua Blue Sport,,,3:32:23,tour-of-the-alps/2017/stage-2,2017
120,120,114,+26:59,117,BRUTT Pavel,35,Gazprom-RusVelo,,,3:32:23,tour-of-the-alps/2017/stage-2,2017
121,121,125,+33:26,84,FENN Andrew,26,Aqua Blue Sport,,,3:32:23,tour-of-the-alps/2017/stage-2,2017
122,122,102,+22:24,24,BIZHIGITOV Zhandos,25,Astana Pro Team,,,3:32:23,tour-of-the-alps/2017/stage-2,2017
123,123,115,+26:59,113,KOZONTCHUK Dmitry,33,Gazprom-RusVelo,,,3:32:23,tour-of-the-alps/2017/stage-2,2017
124,124,117,+28:29,25,MOSER Moreno,26,Astana Pro Team,,,3:36:45,tour-of-the-alps/2017/stage-2,2017
125,125,130,+37:48,47,PELUCCHI Matteo,28,BORA - hansgrohe,,,3:36:45,tour-of-the-alps/2017/stage-2,2017
126,126,131,+37:48,45,SELIG Rüdiger,28,BORA - hansgrohe,,,3:36:45,tour-of-the-alps/2017/stage-2,2017
127,127,112,+26:46,48,SCHILLINGER Andreas,33,BORA - hansgrohe,,,3:36:45,tour-of-the-alps/2017/stage-2,2017
128,128,127,+37:48,145,BICHLMANN Daniel,28, Bike Aid,,,3:36:45,tour-of-the-alps/2017/stage-2,2017
129,129,128,+37:48,156,SALVIETTI Niccolò,23,Sangemini - MG.Kvis  ,,,3:36:45,tour-of-the-alps/2017/stage-2,2017
130,130,129,+37:48,157,PRANDINI Paolo,20,Sangemini - MG.Kvis  ,,,3:36:45,tour-of-the-alps/2017/stage-2,2017
131,131,132,+37:52,86,WATSON Calvin,24,Aqua Blue Sport,,,3:36:49,tour-of-the-alps/2017/stage-2,2017
132,132,134,+37:53,114,BOEV Igor,27,Gazprom-RusVelo,,,3:36:50,tour-of-the-alps/2017/stage-2,2017
133,133,136,+37:53,146,SCHÄFER Timo,34, Bike Aid,,,3:36:50,tour-of-the-alps/2017/stage-2,2017
134,134,135,+37:53,56,CLARKE Will,32,Cannondale-Drapac Pro Cycling Team,,,3:36:50,tour-of-the-alps/2017/stage-2,2017
135,135,116,+28:25,168,GAMPER Patrick,20,Tirol Cycling Team,,,3:36:50,tour-of-the-alps/2017/stage-2,2017
136,136,133,+37:53,41,ACKERMANN Pascal,23,BORA - hansgrohe,,,3:36:50,tour-of-the-alps/2017/stage-2,2017
137,137,137,+38:02,142,RUGG Timothy,31, Bike Aid,,,3:36:50,tour-of-the-alps/2017/stage-2,2017
