,rank,prev,standing,bib,rider,age,team,uci,point,time,stage,year
28,28,1,+0:00,31,PORTE Richie,30,Team Sky,,,3:58:56,tour-of-the-alps/2015/stage-4,2015
29,29,10,+1:37,54,ZARDINI Edoardo,25,Bardiani - CSF Pro Team,,,3:58:56,tour-of-the-alps/2015/stage-4,2015
30,30,7,+1:32,1,POZZOVIVO Domenico,32,AG2R La Mondiale,,,3:58:56,tour-of-the-alps/2015/stage-4,2015
31,31,14,+4:00,21,HESJEDAL Ryder,34,Team Cannondale - Garmin ,,,3:58:56,tour-of-the-alps/2015/stage-4,2015
32,32,43,+16:38,131,BENEDETTI Cesare,27,Bora - Argon 18,,,3:58:56,tour-of-the-alps/2015/stage-4,2015
33,33,13,+2:12,16,ROSA Diego,26,Astana Pro Team,,,3:58:56,tour-of-the-alps/2015/stage-4,2015
34,34,39,+14:21,35,LÓPEZ David,33,Team Sky,,,3:58:56,tour-of-the-alps/2015/stage-4,2015
35,35,51,+24:46,47,ȚVETCOV Serghei,26,Androni Giocattoli - Sidermec,,,3:58:56,tour-of-the-alps/2015/stage-4,2015
36,36,23,+8:24,95,PEDRAZA Wálter Fernando,33,Team Colombia,,,3:58:56,tour-of-the-alps/2015/stage-4,2015
37,37,20,+7:30,132,BUCHMANN Emanuel,22,Bora - Argon 18,,,3:58:56,tour-of-the-alps/2015/stage-4,2015
38,38,58,+31:27,96,RAMIREZ Brayan Steven,22,Team Colombia,,,3:58:56,tour-of-the-alps/2015/stage-4,2015
39,39,8,+1:33,111,MEINTJES Louis,23,MTN - Qhubeka,,,3:58:56,tour-of-the-alps/2015/stage-4,2015
40,40,25,+8:48,147,VILELA Ricardo,27,Caja Rural - Seguros RGA,,,3:58:56,tour-of-the-alps/2015/stage-4,2015
41,41,9,+1:34,8,BARDET Romain,24,AG2R La Mondiale,,,3:58:56,tour-of-the-alps/2015/stage-4,2015
42,42,54,+27:03,145,MADRAZO Ángel,26,Caja Rural - Seguros RGA,,,3:58:56,tour-of-the-alps/2015/stage-4,2015
43,43,59,+31:55,125,LARSSON Gustav Erik,34,Cult Energy Pro Cycling,,,3:58:56,tour-of-the-alps/2015/stage-4,2015
44,44,41,+14:27,46,TALIANI Alessio,24,Androni Giocattoli - Sidermec,,,3:58:56,tour-of-the-alps/2015/stage-4,2015
45,45,52,+24:55,152,PÖSTLBERGER Lukas,23,Tirol Cycling Team,,,3:58:56,tour-of-the-alps/2015/stage-4,2015
46,46,33,+11:36,15,MALACARNE Davide,27,Astana Pro Team,,,3:58:56,tour-of-the-alps/2015/stage-4,2015
47,47,12,+1:48,94,TORRES Rodolfo Andrés,28,Team Colombia,,,3:58:56,tour-of-the-alps/2015/stage-4,2015
48,48,22,+7:53,22,DOMBROWSKI Joe,23,Team Cannondale - Garmin ,,,3:58:56,tour-of-the-alps/2015/stage-4,2015
49,49,15,+4:44,37,SIUTSOU Kanstantsin,32,Team Sky,,,3:58:56,tour-of-the-alps/2015/stage-4,2015
50,50,49,+23:43,33,HENAO Sebastián,21,Team Sky,,,3:58:56,tour-of-the-alps/2015/stage-4,2015
51,51,27,+9:18,85,MONSALVE Yonathan,25,Southeast,,,3:58:56,tour-of-the-alps/2015/stage-4,2015
52,52,71,+43:54,43,FRAPPORTI Marco,30,Androni Giocattoli - Sidermec,,,3:58:56,tour-of-the-alps/2015/stage-4,2015
53,53,16,+5:10,13,KANGERT Tanel,28,Astana Pro Team,,,3:58:56,tour-of-the-alps/2015/stage-4,2015
54,54,55,+27:24,157,FREIBERGER Markus,19,Tirol Cycling Team,,,3:58:56,tour-of-the-alps/2015/stage-4,2015
55,55,34,+11:58,48,SANTORO Antonio,25,,,,3:58:56,tour-of-the-alps/2015/stage-4,2015
56,56,57,+29:53,134,KONRAD Patrick,23,Bora - Argon 18,,,3:58:56,tour-of-the-alps/2015/stage-4,2015
57,57,42,+15:32,4,DUPONT Hubert,34,AG2R La Mondiale,,,3:58:56,tour-of-the-alps/2015/stage-4,2015
58,58,30,+10:37,41,PELLIZOTTI Franco,37,Androni Giocattoli - Sidermec,,,3:58:56,tour-of-the-alps/2015/stage-4,2015
59,59,26,+9:08,144,CARTHY Hugh,20,Caja Rural - Seguros RGA,,,3:58:56,tour-of-the-alps/2015/stage-4,2015
60,60,53,+25:14,62,BERLATO Giacomo,23,Nippo - Vini Fantini ,,,3:59:07,tour-of-the-alps/2015/stage-4,2015
61,61,31,+11:22,82,BUSATO Matteo,27,Southeast,,,3:59:32,tour-of-the-alps/2015/stage-4,2015
62,62,76,+54:10,101,FOLIFOROV Alexander,23,RusVelo,,,3:59:49,tour-of-the-alps/2015/stage-4,2015
63,63,47,+22:07,81,CECCHINEL Giorgio,25,Southeast,,,3:59:54,tour-of-the-alps/2015/stage-4,2015
64,64,48,+22:34,146,MOLINA Antonio,24,Caja Rural - Seguros RGA,,,3:59:54,tour-of-the-alps/2015/stage-4,2015
65,65,64,+35:47,98,SARMIENTO Cayetano José,28,Team Colombia,,,3:59:54,tour-of-the-alps/2015/stage-4,2015
67,67,36,+13:06,51,BONGIORNO Francesco Manuel,24,Bardiani - CSF Pro Team,,,4:00:16,tour-of-the-alps/2015/stage-4,2015
68,68,50,+24:00,158,WÖHRER David,25,Tirol Cycling Team,,,4:00:34,tour-of-the-alps/2015/stage-4,2015
69,69,62,+34:30,115,TEKLEHAIMANOT Daniel,26,MTN - Qhubeka,,,4:01:03,tour-of-the-alps/2015/stage-4,2015
70,70,72,+44:38,45,RAVANELLI Simone,19,,,,4:01:03,tour-of-the-alps/2015/stage-4,2015
71,71,63,+35:06,3,DOMONT Axel,24,AG2R La Mondiale,,,4:01:03,tour-of-the-alps/2015/stage-4,2015
72,72,69,+42:02,118,VAN ZYL Johann,24,MTN - Qhubeka,,,4:03:19,tour-of-the-alps/2015/stage-4,2015
73,73,73,+47:57,58,STERBINI Simone,21,Bardiani - CSF Pro Team,,,4:03:35,tour-of-the-alps/2015/stage-4,2015
74,74,60,+32:24,138,VOSS Paul,29,Bora - Argon 18,,,4:03:56,tour-of-the-alps/2015/stage-4,2015
75,75,66,+37:06,5,GRETSCH Patrick,28,AG2R La Mondiale,,,4:03:56,tour-of-the-alps/2015/stage-4,2015
76,76,65,+36:19,36,BOSWELL Ian,24,Team Sky,,,4:03:56,tour-of-the-alps/2015/stage-4,2015
77,77,77,+57:54,88,FAVILLI Elia,26,Southeast,,,4:03:56,tour-of-the-alps/2015/stage-4,2015
