,rank,prev,standing,bib,rider,age,team,uci,point,time,stage,year
69,69,,,0,RATTO Daniele,20,Carmiooro - NGC,,,4:58:43,tour-of-the-alps/2010/stage-2,2010
70,70,,,0,GIORDANI Leonardo,32,Ceramica Flaminia - Bossini Docce,,,4:58:43,tour-of-the-alps/2010/stage-2,2010
71,71,,,0,ANZÀ Santo,29,Ceramica Flaminia - Bossini Docce,,,4:58:43,tour-of-the-alps/2010/stage-2,2010
72,72,,,0,CHIARINI Riccardo,26,De Rosa - Stac Plastic,,,4:58:43,tour-of-the-alps/2010/stage-2,2010
73,73,,,0,BAILETTI Paolo,29,Ceramica Flaminia - Bossini Docce,,,5:01:34,tour-of-the-alps/2010/stage-2,2010
74,74,,,0,BENEDETTI Cesare,22,Team NetApp,,,5:01:34,tour-of-the-alps/2010/stage-2,2010
75,75,,,0,ARRIETA José Luis,38,AG2R La Mondiale,,,5:01:34,tour-of-the-alps/2010/stage-2,2010
76,76,,,0,BELKOV Maxim,25,ISD - Neri,,,5:01:34,tour-of-the-alps/2010/stage-2,2010
77,77,,,0,ESKOV Nikita,27,Team Katusha ,,,5:01:34,tour-of-the-alps/2010/stage-2,2010
78,78,,,0,BUTS Vitaliy,23,Lampre - Farnese Vini,,,5:01:34,tour-of-the-alps/2010/stage-2,2010
79,79,,,0,DA DALTO Mauro,29,Lampre - Farnese Vini,,,5:01:34,tour-of-the-alps/2010/stage-2,2010
80,80,,,0,KRIVTSOV Yuriy,31,AG2R La Mondiale,,,5:01:34,tour-of-the-alps/2010/stage-2,2010
81,81,,,0,SZCZAWIŃSKI Krzysztof,30,Miche ,,,5:01:34,tour-of-the-alps/2010/stage-2,2010
82,82,,,0,WÖHRER David,20,Tyrol - Team Radland Tirol,,,5:01:34,tour-of-the-alps/2010/stage-2,2010
83,83,,,0,CODOL Massimo,37,Acqua & Sapone,,,5:01:34,tour-of-the-alps/2010/stage-2,2010
84,84,,,0,GARZELLI Stefano,36,Acqua & Sapone,,,5:01:34,tour-of-the-alps/2010/stage-2,2010
85,85,,,0,BERTOLINI Alessandro,38,Androni Giocattoli - Serramenti PVC Diquigiovanni,,,5:01:34,tour-of-the-alps/2010/stage-2,2010
86,86,,,0,MASCIARELLI Francesco,23,Acqua & Sapone,,,5:01:34,tour-of-the-alps/2010/stage-2,2010
87,87,,,0,HUGUET Yann,25,Skil - Shimano,,,5:01:34,tour-of-the-alps/2010/stage-2,2010
88,88,,,0,TIMMER Albert,24,Skil - Shimano,,,5:01:34,tour-of-the-alps/2010/stage-2,2010
89,89,,,0,OVECHKIN Artem,23,Team Katusha ,,,5:01:34,tour-of-the-alps/2010/stage-2,2010
90,90,,,0,KHALILOV Mikhaylo,34,Team Katusha ,,,5:01:34,tour-of-the-alps/2010/stage-2,2010
91,91,,,0,GESCHKE Simon,24,Skil - Shimano,,,5:03:43,tour-of-the-alps/2010/stage-2,2010
92,92,,,0,MURN Uroš,35,Adria Mobil,,,5:03:43,tour-of-the-alps/2010/stage-2,2010
93,93,,,0,MOOS Alexandre,37,BMC Racing Team,,,5:04:58,tour-of-the-alps/2010/stage-2,2010
94,94,,,0,GOESINNEN Floris,26,Skil - Shimano,,,5:05:37,tour-of-the-alps/2010/stage-2,2010
95,95,,,0,PALANDRI Marino,24,Adria Mobil,,,5:05:37,tour-of-the-alps/2010/stage-2,2010
96,96,,,0,CAMUSSA Piergiorgio,28,Vorarlberg-Corratec,,,5:05:52,tour-of-the-alps/2010/stage-2,2010
97,97,,,0,ARASHIRO Yukiya,25,Bbox Bouygues Telecom,,,5:07:18,tour-of-the-alps/2010/stage-2,2010
98,98,,,0,GAUGL Florian,19,Tyrol - Team Radland Tirol,,,5:08:13,tour-of-the-alps/2010/stage-2,2010
99,99,,,0,MAIR Stefan,19,Tyrol - Team Radland Tirol,,,5:08:13,tour-of-the-alps/2010/stage-2,2010
100,100,,,0,RENEV Sergey,25,Astana,,,5:08:13,tour-of-the-alps/2010/stage-2,2010
101,101,,,0,DI PAOLO Francesco,28,Acqua & Sapone,,,5:08:13,tour-of-the-alps/2010/stage-2,2010
102,102,,,0,ZAGORODNII Vladimir,28,Miche ,,,5:08:13,tour-of-the-alps/2010/stage-2,2010
103,103,,,0,BLASSNIG Thomas,22,Tyrol - Team Radland Tirol,,,5:09:17,tour-of-the-alps/2010/stage-2,2010
104,104,,,0,PETACCHI Alessandro,36,Lampre - Farnese Vini,,,5:09:17,tour-of-the-alps/2010/stage-2,2010
105,105,,,0,BALLONI Alfredo,20,Lampre - Farnese Vini,,,5:09:17,tour-of-the-alps/2010/stage-2,2010
106,106,,,0,MORAJKO Jacek,28,Mróz - Active Jet,,,5:09:17,tour-of-the-alps/2010/stage-2,2010
107,107,,,0,KRIZEK Matthias,21,Tyrol - Team Radland Tirol,,,5:09:17,tour-of-the-alps/2010/stage-2,2010
108,108,,,0,CORIONI Claudio,27,De Rosa - Stac Plastic,,,5:09:17,tour-of-the-alps/2010/stage-2,2010
109,109,,,0,MEENHORST Alex,23,Team NetApp,,,5:09:17,tour-of-the-alps/2010/stage-2,2010
110,110,,,0,KONRAD Patrick,18,Tyrol - Team Radland Tirol,,,5:09:17,tour-of-the-alps/2010/stage-2,2010
111,111,,,0,LORENZETTO Mirco,28,Lampre - Farnese Vini,,,5:09:17,tour-of-the-alps/2010/stage-2,2010
112,112,,,0,GNEZDA Matej,31,Adria Mobil,,,5:09:17,tour-of-the-alps/2010/stage-2,2010
113,113,,,0,HUPOND Thierry,25,Skil - Shimano,,,5:09:17,tour-of-the-alps/2010/stage-2,2010
114,114,,,0,RAIMBEKOV Bolat,23,Astana,,,5:09:17,tour-of-the-alps/2010/stage-2,2010
115,115,,,0,CHTIOUI Rafaâ,24,Acqua & Sapone,,,5:09:17,tour-of-the-alps/2010/stage-2,2010
116,116,,,0,SEUBERT Timon,22,Team NetApp,,,5:09:17,tour-of-the-alps/2010/stage-2,2010
117,117,,,0,DAVIS Scott,30,Astana,,,5:09:17,tour-of-the-alps/2010/stage-2,2010
118,118,,,0,PAVARIN Marcello,23,Colnago - CSF Inox,,,5:09:17,tour-of-the-alps/2010/stage-2,2010
119,119,,,0,FERRARI Roberto,27,De Rosa - Stac Plastic,,,5:09:17,tour-of-the-alps/2010/stage-2,2010
120,120,,,0,TACIAK Mateusz,25,Mróz - Active Jet,,,5:10:06,tour-of-the-alps/2010/stage-2,2010
121,121,,,0,MONTAGUTI Matteo,26,De Rosa - Stac Plastic,,,5:11:45,tour-of-the-alps/2010/stage-2,2010
122,122,,,0,BORCHI Stefano,23,De Rosa - Stac Plastic,,,5:12:33,tour-of-the-alps/2010/stage-2,2010
123,123,,,0,KOHLER Martin,24,BMC Racing Team,,,5:13:12,tour-of-the-alps/2010/stage-2,2010
124,124,,,0,BALDAUF Sebastian,21,Vorarlberg-Corratec,,,5:13:12,tour-of-the-alps/2010/stage-2,2010
125,125,,,0,STRGAR Matic,27,Vorarlberg-Corratec,,,5:18:06,tour-of-the-alps/2010/stage-2,2010
126,126,,,0,LODDO Alberto,31,Androni Giocattoli - Serramenti PVC Diquigiovanni,,,5:19:57,tour-of-the-alps/2010/stage-2,2010
127,127,,,0,IGNATIEV Mikhail,24,Team Katusha ,,,5:19:57,tour-of-the-alps/2010/stage-2,2010
128,128,,,0,RINNER Daniel,19,Tyrol - Team Radland Tirol,,,5:19:57,tour-of-the-alps/2010/stage-2,2010
129,129,,,0,RUTKIEWICZ Marek,28,Mróz - Active Jet,,,5:19:57,tour-of-the-alps/2010/stage-2,2010
130,130,,,0,PATERSKI Maciej,23,Liquigas - Doimo,,,5:19:59,tour-of-the-alps/2010/stage-2,2010
131,131,,,0,ŽAGAR Jure,23,Adria Mobil,,,5:19:59,tour-of-the-alps/2010/stage-2,2010
132,132,,,0,RAISONI Alessandro,26,Carmiooro - NGC,,,5:19:59,tour-of-the-alps/2010/stage-2,2010
133,133,,,0,MASCIARELLI Simone,30,Acqua & Sapone,,,5:19:59,tour-of-the-alps/2010/stage-2,2010
134,134,,,0,KRISTOFF Alexander,22,BMC Racing Team,,,5:19:59,tour-of-the-alps/2010/stage-2,2010
135,135,,,0,PERUFFO Enrico,24,Carmiooro - NGC,,,5:19:59,tour-of-the-alps/2010/stage-2,2010
136,136,,,0,CAMPAGNARO Simone,23,Miche ,,,5:19:59,tour-of-the-alps/2010/stage-2,2010
137,137,,,0,ROOIJAKKERS Piet,29,Skil - Shimano,,,5:19:59,tour-of-the-alps/2010/stage-2,2010
138,138,,,0,JANIACZYK Błażej,27,Mróz - Active Jet,,,5:19:59,tour-of-the-alps/2010/stage-2,2010
139,139,,,0,PIECHELE Andrea,22,Carmiooro - NGC,,,5:19:59,tour-of-the-alps/2010/stage-2,2010
140,140,,,0,GUFLER Alexander,27,Vorarlberg-Corratec,,,5:19:59,tour-of-the-alps/2010/stage-2,2010
141,141,,,0,GAUDIN Damien,23,Bbox Bouygues Telecom,,,5:20:04,tour-of-the-alps/2010/stage-2,2010
142,142,,,0,PINIZZOTTO Leonardo,23,Miche ,,,5:20:06,tour-of-the-alps/2010/stage-2,2010
143,143,,,0,OSS Daniel,23,Liquigas - Doimo,,,5:20:06,tour-of-the-alps/2010/stage-2,2010
