,rank,prev,standing,bib,rider,age,team,uci,point,time,stage,year
24,24,21,+14:21,132,GABBURO Davide,26,Neri Sottoli - Selle Italia - KTM,,,4:10:55,tour-of-the-alps/2019/stage-5,2019
25,25,18,+13:15,66,MAISON Jérémy,25,Team Arkéa Samsic,,,4:10:55,tour-of-the-alps/2019/stage-5,2019
26,26,25,+16:34,134,QUINTANA Dayer,26,Neri Sottoli - Selle Italia - KTM,,,4:10:59,tour-of-the-alps/2019/stage-5,2019
27,27,23,+15:53,81,REYES Aldemar,24,Manzana Postobon,,,4:10:59,tour-of-the-alps/2019/stage-5,2019
28,28,34,+28:56,35,GASTAUER Ben,31,AG2R La Mondiale,,,4:10:59,tour-of-the-alps/2019/stage-5,2019
29,29,58,+57:00,166,ROCCHETTI Filippo,23,Team Colpack,,,4:10:59,tour-of-the-alps/2019/stage-5,2019
30,30,19,+13:26,34,DUPONT Hubert,38,AG2R La Mondiale,,,4:10:59,tour-of-the-alps/2019/stage-5,2019
31,31,20,+13:52,44,NYCH Artem,24,Gazprom-RusVelo,,,4:10:59,tour-of-the-alps/2019/stage-5,2019
32,32,38,+33:04,32,BIDARD François,27,AG2R La Mondiale,,,4:10:59,tour-of-the-alps/2019/stage-5,2019
33,33,33,+28:55,67,MOINARD Amaël,37,Team Arkéa Samsic,,,4:10:59,tour-of-the-alps/2019/stage-5,2019
34,34,37,+30:19,141,SCHELLING Patrick,28,Team Vorarlberg Santic,,,4:10:59,tour-of-the-alps/2019/stage-5,2019
35,35,57,+54:43,151,BAYER Tobias,19,Tirol KTM Cycling Team,,,4:12:24,tour-of-the-alps/2019/stage-5,2019
36,36,44,+39:21,156,WILDAUER Markus,20,Tirol KTM Cycling Team,,,4:12:25,tour-of-the-alps/2019/stage-5,2019
37,37,26,+18:28,103,AMEZQUETA Julen,25,Caja Rural - Seguros RGA,,,4:12:25,tour-of-the-alps/2019/stage-5,2019
38,38,32,+28:42,45,RYBALKIN Aleksey,25,Gazprom-RusVelo,,,4:16:54,tour-of-the-alps/2019/stage-5,2019
39,39,46,+40:23,83,GARCÍA Jhojan,21,Manzana Postobon,,,4:17:11,tour-of-the-alps/2019/stage-5,2019
40,40,30,+23:15,113,COVILI Luca,22,Bardiani - CSF,,,4:17:11,tour-of-the-alps/2019/stage-5,2019
41,41,48,+43:58,117,SENNI Manuel,27,Bardiani - CSF,,,4:17:11,tour-of-the-alps/2019/stage-5,2019
42,42,35,+29:01,147,DÍAZ José Manuel,24,Team Vorarlberg Santic,,,4:17:11,tour-of-the-alps/2019/stage-5,2019
43,43,52,+48:40,133,RAGGIO Luca,24,Neri Sottoli - Selle Italia - KTM,,,4:17:11,tour-of-the-alps/2019/stage-5,2019
44,44,43,+37:17,115,ROMANO Francesco,21,Bardiani - CSF,,,4:17:11,tour-of-the-alps/2019/stage-5,2019
45,45,36,+30:01,4,GAROSIO Andrea,25,Bahrain Merida,,,4:17:11,tour-of-the-alps/2019/stage-5,2019
46,46,64,+1:03:40,124,LÓPEZ-CÓZAR Juan Antonio,24,Euskadi Basque Country - Murias,,,4:17:11,tour-of-the-alps/2019/stage-5,2019
47,47,55,+52:57,127,SAMITIER Sergio,23,Euskadi Basque Country - Murias,,,4:17:11,tour-of-the-alps/2019/stage-5,2019
48,48,74,+1:14:02,192,TAROZZI Manuele,20,Italy,,,4:17:11,tour-of-the-alps/2019/stage-5,2019
49,49,22,+15:27,112,CARBONI Giovanni,23,Bardiani - CSF,,,4:17:17,tour-of-the-alps/2019/stage-5,2019
50,50,66,+1:05:36,171,BAJC Andi,30,Team Felbermayr - Simplon Wels ,,,4:21:08,tour-of-the-alps/2019/stage-5,2019
51,51,54,+50:56,25,GREGAARD Jonas,22,Astana Pro Team,,,4:21:08,tour-of-the-alps/2019/stage-5,2019
52,52,77,+1:17:55,75,CIMA Damiano,25,Nippo Vini Fantini Faizanè,,,4:21:08,tour-of-the-alps/2019/stage-5,2019
53,53,45,+39:34,101,ARANBURU Alex,23,Caja Rural - Seguros RGA,,,4:21:08,tour-of-the-alps/2019/stage-5,2019
54,54,65,+1:04:36,106,NICOLAU Joel,21,Caja Rural - Seguros RGA,,,4:21:08,tour-of-the-alps/2019/stage-5,2019
55,55,29,+22:47,94,FLÓREZ Miguel Eduardo,23,Androni Giocattoli - Sidermec,,,4:21:08,tour-of-the-alps/2019/stage-5,2019
56,56,70,+1:12:20,186,VULCAN Denis Marian,19,Giotti Victoria - Palomar,,,4:21:08,tour-of-the-alps/2019/stage-5,2019
57,57,39,+35:06,22,BOARO Manuele,32,Astana Pro Team,,,4:21:08,tour-of-the-alps/2019/stage-5,2019
58,58,47,+43:41,172,BRKIC Benjamin,22,Team Felbermayr - Simplon Wels ,,,4:21:08,tour-of-the-alps/2019/stage-5,2019
59,59,68,+1:10:08,173,KRIZEK Matthias,30,Team Felbermayr - Simplon Wels ,,,4:21:08,tour-of-the-alps/2019/stage-5,2019
60,60,62,+1:01:10,195,CORRADINI Michele,23,Italy,,,4:21:08,tour-of-the-alps/2019/stage-5,2019
61,61,27,+19:27,21,BILBAO Pello,29,Astana Pro Team,,,4:21:08,tour-of-the-alps/2019/stage-5,2019
62,62,50,+46:36,91,BISOLTI Alessandro,34,Androni Giocattoli - Sidermec,,,4:21:08,tour-of-the-alps/2019/stage-5,2019
63,63,51,+48:15,2,AGNOLI Valerio,34,Bahrain Merida,,,4:21:08,tour-of-the-alps/2019/stage-5,2019
64,64,67,+1:06:29,197,TIZZA Marco,27,Italy,,,4:21:08,tour-of-the-alps/2019/stage-5,2019
65,65,71,+1:12:49,153,EL GOUZI Omar,19,Tirol KTM Cycling Team,,,4:21:08,tour-of-the-alps/2019/stage-5,2019
66,66,72,+1:13:02,193,CACCIOTTI Andrea,22,Italy,,,4:21:08,tour-of-the-alps/2019/stage-5,2019
67,67,53,+50:28,143,BANZER Gordian,22,Team Vorarlberg Santic,,,4:21:08,tour-of-the-alps/2019/stage-5,2019
68,68,56,+54:32,131,BONGIORNO Francesco Manuel,28,Neri Sottoli - Selle Italia - KTM,,,4:21:08,tour-of-the-alps/2019/stage-5,2019
69,69,75,+1:16:01,164,DURANTI Jalel,25,Team Colpack,,,4:21:08,tour-of-the-alps/2019/stage-5,2019
70,70,76,+1:16:26,167,TONIATTI Andrea,26,Team Colpack,,,4:21:08,tour-of-the-alps/2019/stage-5,2019
71,71,40,+35:53,157,ZIMMERMANN Georg,21,Tirol KTM Cycling Team,,,4:21:08,tour-of-the-alps/2019/stage-5,2019
72,72,41,+37:02,176,RABITSCH Stephan,27,Team Felbermayr - Simplon Wels ,,,4:21:08,tour-of-the-alps/2019/stage-5,2019
73,73,73,+1:13:38,155,RIVI Samuele,20,Tirol KTM Cycling Team,,,4:21:08,tour-of-the-alps/2019/stage-5,2019
74,74,42,+37:15,14,POLJAŃSKI Paweł,28,BORA - hansgrohe,,,4:21:08,tour-of-the-alps/2019/stage-5,2019
75,75,63,+1:01:57,42,SHALUNOV Evgeny,27,Gazprom-RusVelo,,,4:21:08,tour-of-the-alps/2019/stage-5,2019
76,76,59,+57:42,145,STÜSSI Colin,25,Team Vorarlberg Santic,,,4:26:10,tour-of-the-alps/2019/stage-5,2019
77,77,79,+1:23:42,154,GAMPER Patrick,22,Tirol KTM Cycling Team,,,4:26:10,tour-of-the-alps/2019/stage-5,2019
78,78,82,+1:31:27,184,ONESTI Emanuele,23,Giotti Victoria - Palomar,,,4:28:02,tour-of-the-alps/2019/stage-5,2019
79,79,80,+1:25:16,3,WANG Meiyin,30,Bahrain Merida,,,4:28:02,tour-of-the-alps/2019/stage-5,2019
80,80,69,+1:11:42,85,SUAZA Bernardo,26,Manzana Postobon,,,4:28:02,tour-of-the-alps/2019/stage-5,2019
81,81,81,+1:25:47,182,DIMA Emil,22,Giotti Victoria - Palomar,,,4:28:02,tour-of-the-alps/2019/stage-5,2019
82,82,78,+1:19:56,146,KUEN Maximilian,26,Team Vorarlberg Santic,,,4:28:02,tour-of-the-alps/2019/stage-5,2019
